"H. UPMANN HALF CORONAAug 01, 2017",89,"3 1/2""",44,Medium-Full,Odd,"Small and stubby with a lopsided cap, this cigar begins floral and bready before picking up a salty earthiness. The finish leaves a bit of grit on the palate."
"MONTECRISTO EDMUNDO (TUBO)Aug 01, 2017",89,"5 3/8""",52,Medium-Full,Robusto,"Initial puffs of this plump cigar are floral and nutty. It gains strength and intensity, taking on notes of espresso and earth before a heavily floral finish"
"QUAI D'ORSAY SECRETO CUBANO EXCLUSIVO FRANCIAAug 01, 2017",89,"4 3/8""",40,Medium-Full,Petit Corona,"A golden-brown petit corona with a three-seam cap. It starts floral and woody but builds to a earthy, peppery character with a hint of cream espresso on the finish."
"JUAN LOPEZ SELECCIÓN NO. 1Aug 01, 2017",88,"5 5/8""",46,Medium,Toro,"There are lots of stains and green spots on the wrapper of this medium-claro robusto, but it draws and burns evenly. Its leather notes and cinnamon sweetness dissipates, leaving a chalky finish."
"DIPLOMATICOS NO. 2Jul 25, 2017",92,"6 1/8""",52,Medium-Full,Figurado,"Sweet and rich with malted chocolate flavor, caramel notes and coffee bean. The smoke is balanced by a leathery note. A medium- to full-bodied torpedo."
"MONTECRISTO NO. 3Jul 11, 2017",92,"5 5/8""",42,Medium,Corona,"Crafted with a three-seam cap, this cigar starts with a floral and coconut character that frames a core of graham cracker, wood and coffee bean."
"MONTECRISTO NO. 1Jul 11, 2017",90,"6 1/2""",42,Medium,Lonsdale,The floral smoke of this slim cigar also shows notes of almond paste and earth. There is an elegant touch of vanilla cream on the finish.
"MONTECRISTO NO. 2Jul 11, 2017",90,"6 1/8""",52,Medium-Full,Figurado,"An attractive torpedo that burns evenly. Each puff is bold with nutty notes of cashew, cedar and maple syrup. Somewhat of a low score for this particular cigar."
"MONTECRISTO NO. 4Jul 11, 2017",90,"5 1/8""",42,Medium-Full,Petit Corona,"Though rustic in appearance, this corona has a dead-even burn and lush draw. It's floral and salty with earthy elements and sweeter touches of cocoa powder."
"MONTECRISTO NO. 5Jul 11, 2017",89,"4""",40,Medium,Petit Corona,"A well-made petit corona that burns evenly, offering a sweet, floral smoke balanced by hints of crushed black pepper, leather and earth."
"JUAN LOPEZ SELECCIÓN NO. 2Jun 20, 2017",88,"4 7/8""",50,Medium-Full,Robusto,"An attractive robusto whose initial tangy and floral character becomes stronger with touches of pepper, dusty charcoal and strong woods."
"H. UPMANN NO. 2Jun 01, 2017",91,"6 1/8""",52,Medium-Full,Figurado,The light cocoa notes of this good-looking piramide become heavier and more medium bodied with a cappuccino character and an earthy finish. 
"MONTECRISTO PETIT NO. 2Jun 01, 2017",91,"4 3/4""",52,Medium,Figurado,"A mini torpedo with a gorgeous wrapper. The smoke is dense and chewy showing contrasting, yet substantial notes of almonds, earth and white pepper that become more profound with each puff. "
"HOYO DE MONTERREY ELEGANTESJun 01, 2017",90,"6 1/4""",47,Medium,Figurado,"Slender and tapered at both ends, this figurado forms a flaky ash as it burns. The smoke is floral and woody with light underpinnings of cocoa and graham cracker that lead to a sweet, s'mores-like finish."
"JUAN LOPEZ EMINENTES EXCLUSIVO SUIZAJun 01, 2017",89,"6 1/2""",54,Medium,Toro,"Light impressions of nutmeg and floral notes take on a honey quality before a grassy, gummy finish. It's a fairly large toro with a three-seam cap and flat head. "
"H. UPMANN CORONA MAJORJun 01, 2017",89,"5 1/4""",42,Medium,Corona,Strong and spicy with red- and black-pepper qualities that lead to a charry finish. It produces a flaky gray ash with some resistance on the draw.
"ROMEO Y JULIETA ROMEO NO. 1Jun 01, 2017",89,"5 1/2""",40,Medium,Corona,"A malty, leathery-tasting corona that imparts notes of oak and graham cracker before the grassy finish. It's made with a tawny-colored wrapper and flat head."
"BOLIVAR ROYAL CORONAJun 01, 2017",89,"4 7/8""",50,Medium,Robusto,"A softly pressed robusto with rounded edges. The draw is a bit firm but still imparts a floral smoke that becomes richer with pistachio notes, earth and black pepper."
"PUNCH PUNCHJun 01, 2017",89,"5 5/8""",46,Medium-Full,Toro,First puffs of this softly-pressed cigar are floral and cedary. Richer notes of leather and nuts become slightly metallic on the finish.
"COHIBA SIGLO IV Jun 01, 2017",89,"5 5/8""",46,Medium,Toro,"Wrapped in a bright, medium-claro cover leaf, this corona gorda is fashioned with a flat head and three-seam cap. The draw is firm but offers a medium-bodied, almond-and-citrus smoke with a woody finish."
"TRINIDAD COLONIALESJun 01, 2017",88,"5 1/4""",44,Medium,Corona,Initial saltiness becomes earthy with intermittent notes of graham cracker and floral elements. The finish is a bit dry.
"PARTAGÁS SERIE D NO. 4Jun 01, 2017",87,"4 7/8""",50,Medium,Robusto,"Toasty and woody, this robusto takes on tangy, lemon and gingersnap qualities, but the finish is a bit gritty in texture. A low score for this particular cigar."
"VEGAS ROBAINA FAMOSOJun 01, 2017",87,"5""",48,Medium,Robusto,"The visible pores and gnarly veins of the wrapper give this cigar a very rustic appearance. Some nutmeg and walnut notes are discernible, but muted, as is the herbal finish."
"QUAI D'ORSAY SECRETO CUBANO EXCLUSIVO FRANCIAMay 16, 2017",89,"4 3/8""",40,Medium-Full,Petit Corona,"A golden brown petit corona with a three-seam cap. It starts floral and woody but builds to a earthy, peppery character with a hint of cream espresso on the finish."
"PUNCH PUNCH 48May 02, 2017",90,"5 1/2""",48,Medium,Toro,First puffs of this cigar are woody and floral with lots of hazelnut and pecan impressions. Notes of bread and cinnamon also develop.
"MONTECRISTO DANTÉS EDICIÓN LIMITADA 2016Apr 18, 2017",90,"6 5/8""",48,Medium-Full,Churchill,"A large cigar with an even draw. There's a sweet-and-salty character to the smoke, with some earthy notes, a touch of graham cracker and a cinnamon finish."
"HOYO DE MONTERREY ELEGANTESApr 04, 2017",90,"6 1/4""",47,Medium,Figurado,"Slender and tapered at both ends, this figurado forms a flaky ash as it burns. The smoke is floral and woody with light underpinnings of cocoa and graham cracker that lead to a sweet, s'mores-like finish."
"JUAN LOPEZ EMINENTES EXCLUSIVO SUIZAApr 04, 2017",89,"6 1/2""",54,Medium,Toro,"Light impressions of nutmeg and floral notes take on a honey quality before a grassy, gummy finish. It's a fairly large toro with a three-seam cap and flat head. "
"COHIBA ESPLENDIDOApr 01, 2017",95,"7""",47,Medium-Full,Churchill,"Both nuanced and bold, this refined cigar leaves very precise impressions of smoky peanuts, leather and roasted coffee beans on the palate. Sweeter notes of candied citrus and dried fruit balance the savory components. Complex and harmonious."
"RAMON ALLONES SPECIALLY SELECTEDApr 01, 2017",92,"4 7/8""",50,Medium-Full,Robusto,"Toasty and tangy, this veiny robusto draws and burns evenly, showing the nutty qualities of walnut shell and a sweet nougat finish. "
"TRINIDAD TOPES EDICIÓN LIMITADA 2016Apr 01, 2017",92,"4 7/8""",56,Medium-Full,Robusto,"Crafted with a pigtail cap, this fat robusto has a full draw that delivers rich and woody smoke with hints of black pepper, sweet almond and a touch of earthy spice."
"BOLIVAR BELICOSO FINOApr 01, 2017",91,"5 1/2""",52,Full,Figurado,"An attractive belicoso that balances clear, profound notes of nuts, graham cracker and salt with hints of chocolate and cedar. A sweet and savory smoke."
"EDMUNDO DANTES CONDE BELICOSO EXCLUSIVO MEXICOApr 01, 2017",91,"5 1/2""",52,Medium,Figurado,"This chocolate-brown belicoso has a bold, zesty character that hints of orange creamsicle, hickory wood and honeyed tea. A pleasant minerality dominates the finish."
"HOYO DE MONTERREY EPICURE ESPECIALApr 01, 2017",90,"5 1/2""",50,Medium,Toro,"An oaky, cedary cigar with a touch of saltiness and fresh tobacco underpinnings. The cedar notes gain intensity, and resound on the finish"
"TRINIDAD FUNDADORESApr 01, 2017",90,"7 1/2""",40,Medium,Panetela,Long and slim with a tight draw. The smoke begins light with sweet tea and a bit of gingersnap before chewier notes of molasses and cinnamon emerge. 
"H. UPMANN CONNOSSIEUR AApr 01, 2017",89,"5 1/2""",52,Medium-Full,Toro,"Two prominent, gnarly veins stretch along the wrapper of this tawny-colored toro, which burns evenly. It's earthy and floral, but also imparts notes of salt with a touch of sweetness and an underlying spice. Medium to full-bodied."
"H. UPMANN MAGNUM 54Apr 01, 2017",89,"4 3/4""",54,Medium,Robusto,"This cigar exudes a pleasant, toasty aroma as it burns. Floral, mild intonations segue into a strong peanut character with touches of cinnamon, woodiness and a mineral finish."
"ROMEO Y JULIETA CAZADORESApr 01, 2017",89,"6 3/8""",43,Medium-Full,Lonsdale,"A dark, oily, slim cigar with a simple palate of earth, leather and minerals that lead to a tangy finish. Medium to full-bodied with a firm draw. "
"MONTECRISTO DOUBLE EDMUNDOApr 01, 2017",89,"6 1/4""",50,Medium,Toro,"Covered in gnarly veins, this toro is topped with a very flat head. It's a predominantly nutty smoke with floral and peppery qualities and a woody finish."
"CUABA DIVINOSApr 01, 2017",87,"4""",43,Mild,Figurado,"Covered in an unattractive wrapper, this mini perfecto is fashioned with a flat head and nipple foot. It's an earthy smoke with hints of wood and spice. A simple smoke overall."
"COHIBA MEDIO SIGLOMar 21, 2017",91,"4""",52,Medium,Odd,A short robusto with a substantial draw and even burn. It starts out a bit peppery but becomes floral and creamy before developing nuttiness with a hint of cinnamon.
"RAMON ALLONES PATAGÓN EXCLUSIVO CONO SURMar 07, 2017",89,"4 3/8""",52,Medium-Full,Odd,"An attractive petit robusto crafted with a three-seam cap. First puffs are floral, but the cigar warms to show stronger notes of spice, leather and a hint of licorice."
"H. UPMANN MAGNUM 54Feb 07, 2017",89,"4 3/4""",54,Medium,Robusto,"This cigar exudes a pleasant, toasty aroma as it burns. Floral intonations segue into a strong peanut character with touches of cinnamon, woodiness and a mineral finish."
"DIPLOMATICOS NO. 2Feb 01, 2017",92,"6 1/8""",52,Medium,Figurado,"Floral and woody, this torpedo becomes rich with nuttiness and vanilla notes. The draw and burn remain even throughout."
"ROMEO Y JULIETA CHURCHILLFeb 01, 2017",92,"7""",47,Mild-Medium,Churchill,"Draped in a golden-brown wrapper, this cigar weaves delicate notes of orange peel and almond with floral intonations and a touch of chocolate. An elegant cigar."
"MONTECRISTO NO. 2Feb 01, 2017",92,"6 1/8""",52,Medium-Full,Figurado,"A gorgeous torpedo that leaves bold, precise impressions of hickory, leather and earth, balanced by touches of peppermint and an oaky, chocolatey finish."
"ROMEO Y JULIETA CAPULETOS EDICIÓN LIMITADA 2016Feb 01, 2017",91,"6""",53,Medium-Full,Toro,"Enrobed in a reddish-brown cover leaf, this cigar's creamy smoke shows elements of wood, spice and cocoa powder, buttressed by a floral undertone."
"H. UPMANN SIR WINSTONFeb 01, 2017",91,"7""",47,Medium,Churchill,"Rich and refined, this cigar elegantly layers notes of nutmeg and clove with sweet spices and graham cracker. All come together for a delicious Christmas-cake effect.  "
"COHIBA ROBUSTOFeb 01, 2017",90,"4 7/8""",50,Medium-Full,Robusto,"This well-made robusto has a good draw and dead-even burn. Notes of spice, herbs and gingersnap cookie layer the palate before a rich, chocolaty finish."
"MONTECRISTO MEDIA CORONAFeb 01, 2017",90,"3 1/2""",44,Medium,Odd,"Enrobed in a veiny, wrinkled wrapper, this small corona offers a salty, nutty smoke fortified with notes of coffee bean and earthy underpinnings. It tastes better than it looks."
"MONTECRISTO 80 ANIVERSARIOFeb 01, 2017",90,"6 1/2""",55,Medium-Full,Toro,"Rolled with a toothy wrapper and a three-seam cap, this large cigar shows an oaky quality that leads to notes of black tea, spice and a toasty finish hinting of licorice."
"COHIBA EXQUISITOFeb 01, 2017",89,"5""",33,Medium,Odd,"Though a bit rough in appearance, this gnarly little cigar imparts a creamy, nutty smoke rich with notes of almonds and salt. Tasty and medium bodied."
"ROMEO Y JULIETA PETIT CHURCHILLFeb 01, 2017",89,"4""",50,Medium-Full,Odd,"A squat little cigar crafted with a three-seam cap. Leathery and salty notes are layered with touches of licorice and minerals, but the finish is short."
"VEGUEROS TAPADOFeb 01, 2017",88,"4 3/4""",46,Medium,Robusto,"This small robusto has a firm draw and a somewhat blistery burn. Notes of hickory wood and oak emerge, with hints of nuts and briny olive. A medium-bodied cigar."
"SANCHO PANZA BELICOSOFeb 01, 2017",88,"5 1/2""",52,Medium,Figurado,"A slightly pressed torpedo rolled with a rough and veiny wrapper. The cigar smokes well, offering sweet and nutty notes that meld with herbal elements before a dry, woody finish."
"EL REY DEL MUNDO CHOIX SUPREMEFeb 01, 2017",88,"5""",48,Medium,Robusto,"Covered in a spotty wrapper, this is a primarily salty robusto with floral undertones that become a bit perfumey. There's a touch of sweetness on this finish."
"PARTAGÁS SERIE D NO. 5Feb 01, 2017",88,"4 3/8""",50,Mild-Medium,Odd,"Dry and woody at first, this short robusto takes on an earthy quality with some light touches of sweet vanilla. A mild to medium-bodied smoke."
"TRINIDAD TOPES EDICIÓN LIMITADA 2016Jan 24, 2017",92,"4 7/8""",56,Medium-Full,Robusto,"Crafted with a pigtail cap, this fat robusto has a full draw that delivers rich and woody smoke with hints of black pepper, sweet almond and a touch of earthy spice."
"EDMUNDO DANTES CONDE BELICOSO EXCLUSIVO MEXICOJan 10, 2017",91,"5 1/2""",52,Medium,Figurado,"This chocolate-brown belicoso has a bold, zesty character that hints of orange creamsicle, hickory wood and honeyed tea. A pleasant minerality dominates the finish."
"PARTAGÁS SERIE E NO. 2Jan 01, 2017",94,"5 1/2""",54,Medium-Full,Toro,"The fattest Partagás in the regular-production Cuban portfolio is also the best Partagás that Cigar Aficionado smoked this year. At 54 ring gauge, it's clearly part of Cuba's recent initiative to make its cigars larger and fatter in general. Traditionalists might scoff at the beefed-up parameters, but it would be a mistake as Habanos has loaded this cigar with plenty of fine, complex tobacco.The Partagás Alphabet Series dates back to the 1930s, when the brand first appeared on the British market. When it debuted, the line included Series A through D with four sizes assigned to each letter, for a total of 16 sizes. The brand was discontinued in the 1960s but brought back incrementally in subsequent years. All cigars in the letter series are dressed in a distinctive red-and-gold band that separates them from the core Cuban Partagás cigar line.For years, fans of the Partagás letter series only had the Serie D No. 4 to enjoy, but Habanos has taken a new interest in the Partagás sub-brand and added a number of new sizes over the last few years. The Serie E No. 2 was released in 2011, but the samples with a box date of August 2016 mark the most impressive Cuban of the year."
